Historical Rts2 Post Trade Microsecond,Historical Rts2 Instrument Identification Code,Bond Type Bond Type Desc,Instruments New Issuer Name,Instruments New Bond Fixed Rate,Instruments New Bond Maturity Date,Historical Rts2 Notional Amount,Historical Rts2 Notional Currency,Historical Rts2 Price,Historical Rts2 Price Notation,Historical Rts2 Flag List,Historical Rts2 Venue of Execution,Historical Rts2 Venue of Publication,Mifid Entities Commercial Name,Historical Rts2 Transaction Count,Mifid Entities Platform Type,Mifid Entities Trading Venue Types,Instruments New Cfi,Historical Rts2 Transaction Identification Code
2022-05-17 12:54:56.622000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,14212,EUR,86.982,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605440464477490418
2022-05-17 11:46:10.232000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1000,EUR,87.11,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605440464477489732
2022-05-17 05:03:34.000000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,94878000,EUR,87.470143,PERC,IDAF,TWEM,TWEM,TRADEWEB,16,D2C,MTF,DBFTFB,'7208320166373884650
2022-05-16 13:07:14.193000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,19704,EUR,87.31,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605439364965863196
2022-05-16 13:06:59.186000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,50174,EUR,87.31,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605439364965863190
2022-05-16 09:59:02.297000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,12000,EUR,87.216,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605439364965861416
2022-05-16 09:58:56.138000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,21000,EUR,87.206,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605439364965861403
2022-05-16 09:16:00.740000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,166000,EUR,87.299,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605439364965860805
2022-05-13 15:49:28.302000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1326000,EUR,87.711,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605436066430981958
2022-05-13 15:15:19.808000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,830000,EUR,87.583,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605436066430981643
2022-05-13 15:14:50.639000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,80000,EUR,87.595,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605436066430981544
2022-05-13 14:55:30.048000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,500000,EUR,87.632,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605436066430981079
2022-05-13 12:56:41.193000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,600000,EUR,87.885,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605436066430979988
2022-05-13 12:39:45.396000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,25426,EUR,88.112,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605436066430979810
2022-05-13 12:39:31.385000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,22234,EUR,88.111,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605436066430979805
2022-05-13 11:14:39.953000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1500000,EUR,88.036,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605436066430978976
2022-05-13 07:34:28.581000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1892000,EUR,87.987,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605436066430976361
2022-05-12 16:01:26.075000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1430000,EUR,88.479,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605434966919354793
2022-05-12 15:54:47.010000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1430000,EUR,88.448,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605434966919354722
2022-05-12 15:21:12.548000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1100000,EUR,88.277,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605434966919354571
2022-05-12 13:28:36.205000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1950000,EUR,88.142,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605434966919352917
2022-05-12 12:37:17.857000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,13099,EUR,88.27,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605434966919352157
2022-05-12 12:37:03.779000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,35356,EUR,88.263,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605434966919352156
2022-05-12 12:11:17.587000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,8000,EUR,88.397,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605434966919351792
2022-05-12 11:24:45.058000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,390000,EUR,88.163,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605434966919351271
2022-05-12 10:05:58.345000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,946000,EUR,88.268,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605434966919350370
2022-05-12 09:25:10.663000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,700000,EUR,88.106,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605434966919349974
2022-05-12 09:23:57.290000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1539000,EUR,88.075,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605434966919349949
2022-05-12 08:54:54.239000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,1300000,EUR,88.044,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605434966919349706
2022-05-12 08:38:34.638000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,31967,EUR,88.201,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605434966919349473
2022-05-12 07:56:58.114000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,700000,EUR,88.054,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605434966919348920
2022-05-12 07:33:53.097000,FR0014002WK3,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2031-11-25,600000,EUR,88.034,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605434966919348613
