Historical Rts2 Post Trade Microsecond,Historical Rts2 Instrument Identification Code,Bond Type Bond Type Desc,Instruments New Issuer Name,Instruments New Bond Fixed Rate,Instruments New Bond Maturity Date,Historical Rts2 Notional Amount,Historical Rts2 Notional Currency,Historical Rts2 Price,Historical Rts2 Price Notation,Historical Rts2 Flag List,Historical Rts2 Venue of Execution,Historical Rts2 Venue of Publication,Mifid Entities Commercial Name,Historical Rts2 Transaction Count,Mifid Entities Platform Type,Mifid Entities Trading Venue Types,Instruments New Cfi,Historical Rts2 Transaction Identification Code
20:57.4,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,400000,EUR,81.659,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605485544454231333
15:08.3,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,15000,EUR,81.66,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605485544454231260
13:04.6,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,110000,EUR,81.657,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605485544454231137
48:35.8,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,1000000,EUR,81.571,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605485544454230828
07:40.6,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,1000000,EUR,81.632,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605485544454230434
48:08.9,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,1000000,EUR,81.842,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605485544454230080
46:16.6,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,2000000,EUR,81.763,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605485544454230040
45:14.5,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,2000000,EUR,81.731,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605485544454230025
40:44.2,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,1,EUR,81.687,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605485544454227725
15:26.9,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,2233,EUR,82.53,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605482245919348060
14:28.5,FR0014007L00,Corporate bond,DIRECTION GENERALE DU TRESOR,0,2032-5-25,2000000,EUR,82.524,PERC,,TWEM,TWEM,TRADEWEB,1,D2C,MTF,DBFTFB,'3605482245919347957
