Historical Rts2 Post Trade Microsecond,Historical Rts2 Instrument Identification Code,Bond Type Bond Type Desc,Instruments New Issuer Name,Instruments New Bond Fixed Rate,Instruments New Bond Maturity Date,Historical Rts2 Notional Amount,Historical Rts2 Notional Currency,Historical Rts2 Price,Historical Rts2 Price Notation,Historical Rts2 Flag List,Historical Rts2 Venue of Execution,Historical Rts2 Venue of Publication,Mifid Entities Commercial Name,Historical Rts2 Transaction Count,Mifid Entities Platform Type,Mifid Entities Trading Venue Types,Instruments New Cfi,Historical Rts2 Transaction Identification Code
2022-07-12 13:12:02.877000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,91,EUR,100.194,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,02aa9099-1d21-45cb-9e43-cf76c4f6b9be
2022-07-12 11:41:17.856000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,500000,EUR,100.115,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,40d8d727-d06b-4e5a-9c38-a4d75ad85901
2022-07-12 09:35:09.249000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,3190,EUR,100.107,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,e0684d72-5680-46b9-bb99-d8796ec5bb5a
2022-07-12 08:54:53.201000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,80000,EUR,100.012,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,e7fb66e6-8ca2-4f1d-8413-8431a80e434d
2022-07-12 06:37:07.643936,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,133504805,EUR,98.981929,PERC,IDAF LRGS,BTFE,BTFE,BLOOMBERG,10,D2C,MTF,DBFTFB,
2022-07-11 15:39:44.367000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,50733,EUR,99.136,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,cf65716f-15b6-42da-88a3-931dfe98a1e8
2022-07-11 15:16:39.896000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,12581,EUR,99.191,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,81b51aa0-7249-4c35-b8d1-1563bb95c6ed
2022-07-11 13:13:09.380000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,2500,EUR,99.07,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,e373e286-27cd-40f1-8cd7-4bbceee28c1b
2022-07-11 09:12:01.298000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,8071,EUR,98.725,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,e266e72e-cafb-4bac-8720-5f591da4295b
2022-07-11 08:30:29.129000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,100000,EUR,98.916,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,1d71c960-aed4-43b0-ae05-de2c78c93715
2022-07-08 12:45:24.408000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,10600,EUR,98.426,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,e50bc3a8-401d-4a0d-b8d2-8504364da947
2022-07-08 09:47:51.467000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,40000,EUR,98.933,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,79e6f302-9d76-4731-9d9b-884ed656bade
2022-07-08 09:01:04.779000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,740000,EUR,98.914,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,839153dd-1fa1-4b13-b091-79e6d783d2ec
2022-07-08 07:18:38.920000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,2233,EUR,98.766,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,5802dc84-f43f-47ae-bc3c-22d04bebbafb
2022-07-07 15:05:42.074000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,10000,EUR,98.638,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,fc3cca78-dc0b-49ed-ac2d-6491d0cfc51f
2022-07-07 13:57:39.003000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,23000,EUR,98.791,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,080889a0-1376-4097-886b-152f55e27c9c
2022-07-07 13:13:36.823000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,43269,EUR,98.795,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,08c5af5f-c595-400d-9069-4a23b4fa1af3
2022-07-07 12:08:20.224000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,1686,EUR,98.8,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,793e6dd7-a1d9-4412-8a11-8ecb71914113
2022-07-07 10:23:14.908000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,10000,EUR,98.59,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,ddc38cbe-c8ea-47cc-b046-09d51f65784a
2022-07-07 10:11:23.120000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,15000,EUR,98.522,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,0bd8a1c8-7b21-4c03-9c2f-c692ae1f1f71
2022-07-07 08:39:07.672000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,1056,EUR,98.552,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,00acce40-2eda-4782-891f-352c57577d18
2022-07-07 07:04:27.188000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,15000,EUR,98.916,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,eccfcfd6-4b4f-46d9-a2a9-ed50144c5d14
2022-07-07 07:04:05.592000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,5262,EUR,98.939,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,d5bcf0a2-4001-4f78-829d-083061fda1e0
2022-07-06 14:47:28.841000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,723,EUR,99.139,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,6236a025-6fa9-4213-9ec9-357b328b25a6
2022-07-06 14:42:27.294000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,2688,EUR,99.107,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,113ce12b-6f1e-4b66-8543-248514ceb749
2022-07-06 13:38:31.316000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,760000,EUR,99.676,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,28b8771b-6a11-4961-ace7-a97b13385af0
2022-07-06 11:00:09.427000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,70000,EUR,99.106,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,b4dbb2ba-b835-450b-90c0-0975d386e333
2022-07-06 09:53:35.482000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,206000,EUR,99.036,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,13c0bf57-fa6f-411e-bd2e-412c687129a0
2022-07-06 09:35:44.213000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,45000,EUR,98.996,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,a5c465e9-50fc-4ad2-b254-7b066602c2ab
2022-07-06 09:03:48.300000,FR0012993103,Corporate bond,DIRECTION GENERALE DU TRESOR,1.5,2031-05-25,100000,EUR,99.057,PERC,,BTFE,BTFE,BLOOMBERG,1,D2C,MTF,DBFTFB,7585c34c-0ec2-4094-8f5d-886732ac6ad3
